"created_at","twitter_id","screen_name","followers_count","friends_count","retweet_count","favorite_count","in_reply_to_screen_name","twitter_url","text","is_retweet","is_quote"
"2021-04-09T13:40:18Z","1380500821247455233","netanyahu",1879665,32,138,894,,"http://twitter.com/netanyahu/status/1380500821247455233","I express my deepest condolences to Her Majesty Queen Elizabeth, Prince Charles, the Royal Family and the people of the United Kingdom on the passing of the Duke of Edinburgh. Prince Philip was the consummate public servant and will be much missed in Israel and across the world.",false,false
"2021-04-09T07:33:20Z","1380408468033703941","netanyahu",1879665,32,129,1195,,"http://twitter.com/netanyahu/status/1380408468033703941","https://t.co/Wu1mPVfjUR",false,false
"2021-04-08T15:32:03Z","1380166553258311690","netanyahu",1879665,32,49,0,,"http://twitter.com/netanyahu/status/1380166553258311690","RT @arutz20: ראש הממשלה @netanyahu בטקס 'לכל איש יש שם' בכנסת, מספר על מסעם של שרה רעייתו ושני בניו בעקבות מחוזות הולדתו של חמיו, שמואל בן…",true,false
"2021-04-08T13:14:00Z","1380131814598176769","netanyahu",1879665,32,53,708,"netanyahu","http://twitter.com/netanyahu/status/1380131814598176769","יהי זכרם של כל אחינו ואחיותנו שנספו בשואה חקוק לעד, בנפשנו וזכרוננו.",false,false
"2021-04-08T13:14:00Z","1380131812861747201","netanyahu",1879665,32,37,512,"netanyahu","http://twitter.com/netanyahu/status/1380131812861747201","מהעיירה בילגוריי: הדוד אברהם טאובר, אשתו, ביתו ובנו. הדודה רחל טאובר, שלושת בניה: אברהם, יעקב ושלמה, נשותיהם וילדיהם. הדודה הינדה ובעלה יחזקאל. הדודה הנדל, בעלה וילדיהם. הדודה פאלה ושתי בנותיה.",false,false
"2021-04-08T13:14:00Z","1380131811213377538","netanyahu",1879665,32,16,128,"netanyahu","http://twitter.com/netanyahu/status/1380131811213377538","ואחותו הקטנה: פיסלה הון, בת 10.  מהעיירה טארנוגרוד: דודתו (אחות האבא) – מאטל קניגשטיין ובנה הילל בן יחזקאל ובתה הבכורה, (בת זאב הון). הדוד – מנדל הון, אשתו ושני ילדיהם.",false,false
"2021-04-08T13:13:59Z","1380131809623736322","netanyahu",1879665,32,20,136,"netanyahu","http://twitter.com/netanyahu/status/1380131809623736322","הנה השמות:   מבילגוריי שבפולין, שנספתה כולה בשואה: אביו (סבה של אשתי) משה הון (בן זאב הון). אשתו: איטה הון. אחותו התאומה: (של חמי) יהודית בת משה הון, בת 24. שמוליק לא הפסיק לבכות עד יום לפני מותו. האחים: מאיר דוב הון, בן 18. שמעון צבי הון, בן 16. אריה (לייב) הון, בן 13 &gt;&gt;",false,false
"2021-04-08T13:12:50Z","1380131521068216321","netanyahu",1879665,32,182,1765,,"http://twitter.com/netanyahu/status/1380131521068216321","בטקס ״לכל איש יש שם״ שהתקיים היום בכנסת, סיפרתי על בני משפחתו של חמי האהוב שמואל בן ארצי ז״ל, שנרצחו בשואה. https://t.co/pXmh7roqv3",false,false
"2021-04-07T19:18:28Z","1379861145117413383","netanyahu",1879665,32,105,1262,"netanyahu","http://twitter.com/netanyahu/status/1379861145117413383","בזמן השואה לא היו לנו – לא הכוח להגן על עצמנו, וגם לא הזכות הריבונית להגן על עצמנו. היינו חסרי זכויות, חסרי מדינה, חסרי מגן.   היום יש לנו מדינה, יש לנו כוח מגן, ויש לנו הזכות הטבעית והמלאה כמדינתו הריבונית של העם היהודי להגן על עצמנו מפני אויבינו.",false,false
"2021-04-07T19:18:27Z","1379861143540367364","netanyahu",1879665,32,281,2666,,"http://twitter.com/netanyahu/status/1379861143540367364","גם לידידינו הטובים ביותר, אני אומר: שלא תהיה שום טעות: הסכם עם איראן שיסלול את דרכה לנשק גרעיני – נשק שמאיים עלינו בהשמדה – הסכם כזה לא יחייב אותנו כהוא זה.   יש רק דבר אחד שיחייב אותנו: למנוע ממי שחותר להשמידנו לבצע את זממו https://t.co/ufurzN4nIK",false,false
"2021-04-07T18:27:45Z","1379848382357848069","netanyahu",1879665,32,70,566,,"http://twitter.com/netanyahu/status/1379848382357848069","שידור חי https://t.co/37k19hS64t",false,false
"2021-04-07T17:13:38Z","1379829729642098689","netanyahu",1879665,32,297,2535,,"http://twitter.com/netanyahu/status/1379829729642098689","ערב יום הזיכרון לשואה ולגבורה. תמיד נזכור ולא נשכח. https://t.co/0yVSrNzerQ",false,false
"2021-04-06T13:51:33Z","1379416489128787975","netanyahu",1879665,32,161,1887,,"http://twitter.com/netanyahu/status/1379416489128787975","שרה ואני נפגשנו עם שורדי השואה שידליקו השבוע את משואות הזיכרון בעצרת יום הזיכרון לשואה ולגבורה. מאוד התרגשנו לשמוע את הסיפורים האישיים שלהם, על מה שהם איבדו בשואה ואת מה שהם בנו בתקומה - כאן במדינת ישראל. אני מצדיע להם בשם כל אזרחי ישראל! https://t.co/0cQNfP6hIF",false,false
"2021-04-06T13:44:51Z","1379414800728461316","netanyahu",1879665,32,141,1402,,"http://twitter.com/netanyahu/status/1379414800728461316","עוד חדשות טובות לכלכלת ישראל ולמדיניות הכלכלית שאנו מובילים. נמשיך להזניק את הכלכלה ולדאוג לכל אזרחי ישראל 🇮🇱💪 https://t.co/WPmLx9Ww0w",false,true
"2021-04-05T21:48:49Z","1379174209016987648","netanyahu",1879665,32,136,0,,"http://twitter.com/netanyahu/status/1379174209016987648","RT @arutz20: אראל סג""ל במתקפה על הפרקליטות: ""אתם מפרים את האמון ביני לבין הדמוקרטיה"" @ErelSegal  הדברים המלאים&gt;&gt;https://t.co/J6xe87us74 htt…",true,false
"2021-04-05T17:23:09Z","1379107349957378048","netanyahu",1879665,32,73,0,,"http://twitter.com/netanyahu/status/1379107349957378048","RT @IsraeliPM_heb: שידור חי! דברי ראש הממשלה בנימין נתניהו בטקס האזכרה ללוחמי האצ""ל שנפלו במערכה על יפו, בסימן ""90 שנה להקמת האצ""ל"". https:…",true,false
"2021-04-05T16:40:52Z","1379096711235317763","netanyahu",1879665,32,118,1105,,"http://twitter.com/netanyahu/status/1379096711235317763","משהו קצר ממני אליכם: https://t.co/mxS0GE6DlS https://t.co/WhJjm8sUE6",false,false
"2021-04-05T16:26:45Z","1379093158517223425","netanyahu",1879665,32,106,1216,,"http://twitter.com/netanyahu/status/1379093158517223425","😙 https://t.co/v4KBCgf45e",false,true
"2021-04-05T16:19:17Z","1379091279154401284","netanyahu",1879665,32,68,0,,"http://twitter.com/netanyahu/status/1379091279154401284","RT @kann_news: רה""מ נתניהו תוקף את הפרקליטות: ניהלה מסע ציד, כך נראה ניסיון הפיכה שלטונית | ההצהרה המלאה https://t.co/GIQUcP4UMo",true,false
"2021-04-05T15:38:41Z","1379081060508692482","netanyahu",1879665,32,83,647,,"http://twitter.com/netanyahu/status/1379081060508692482","שידור חי   https://t.co/vpYb6yUJMK",false,false
"2021-04-05T15:08:41Z","1379073510191009792","netanyahu",1879665,32,173,2292,,"http://twitter.com/netanyahu/status/1379073510191009792","ב-17:30 אמסור הצהרה לתקשורת. מוזמנים להצטרף בעמוד הפייסבוק שלי.",false,false
"2021-04-05T11:22:00Z","1379016463365849089","netanyahu",1879665,32,188,1422,,"http://twitter.com/netanyahu/status/1379016463365849089","https://t.co/XwgnmPWRZ3",false,false
"2021-04-04T16:52:45Z","1378737312515956737","netanyahu",1879665,32,448,3057,,"http://twitter.com/netanyahu/status/1378737312515956737","Happy Easter from Jerusalem to all our Christian friends around the world! #HappyEaster https://t.co/xZ30bjD9ry",false,false
"2021-04-04T14:53:35Z","1378707323548491776","netanyahu",1879665,32,294,1950,,"http://twitter.com/netanyahu/status/1378707323548491776","ארתור פרגסון, מומחה משפטי בינלאומי ולשעבר תובע פדרלי בארה״ב: ״נתניהו הוא קורבן של הפיכה משפטית״.  צפו בתוכנית המלאה ששודרה ברשת הטלוויזיה פוקס ניוז, שמפריכה את כל התיקים התפורים נגד ראש הממשלה נתניהו. https://t.co/x5nUuAtXSn",false,false
"2021-04-04T12:50:14Z","1378676282330910722","netanyahu",1879665,32,47,0,,"http://twitter.com/netanyahu/status/1378676282330910722","RT @IsraelHayomHeb: הם לא מפחדים.. הם מ-ש-ת-ג-ע-י-ם. רואים את @netanyahu מצליח ומוערך במחוזות שמבחינתם שמורים רק להם בכלכלה במערכת הבינ""ל ו…",true,false
"2021-04-04T11:02:32Z","1378649178079903747","netanyahu",1879665,32,115,0,,"http://twitter.com/netanyahu/status/1378649178079903747","RT @MidaWebsite: רגע לפני שמתחיל שלב ההוכחות במשפט נתניהו, ריכזנו לכם את כל הכשלים והמחדלים בתיקים התפורים. הכמות המדהימה של בעיות וחציית ק…",true,false
"2021-04-03T20:15:06Z","1378425848655659019","netanyahu",1879665,32,258,3663,,"http://twitter.com/netanyahu/status/1378425848655659019","תרבחו ותסעדו! חג שמח! https://t.co/L4hU5qRp0b",false,false
"2021-04-03T19:58:47Z","1378421742444625921","netanyahu",1879665,32,320,3471,,"http://twitter.com/netanyahu/status/1378421742444625921","המאבק על המולדת ועל ארץ ישראל לא מסתיים. המאבק על ההתיישבות לא מסתיים. המאבק על הזכות שלנו להגן על עצמנו. המאבק נגד איראן. מול האתגרים הללו ומול ההזדמנויות הכבירות שיש בפנינו, צריך עכשיו ממשלת ימין יציבה לאורך שנים שתדאג לכל אזרחי ישראל. בעזרת השם נשיג זאת!",false,false
"2021-04-02T14:32:32Z","1377977251367694340","netanyahu",1879665,32,278,4473,,"http://twitter.com/netanyahu/status/1377977251367694340","שבת שלום לכל אזרחי ישראל ❤️🇮🇱",false,false
"2021-03-31T20:00:48Z","1377335086664720386","netanyahu",1879665,32,160,0,,"http://twitter.com/netanyahu/status/1377335086664720386","RT @Likud_Party: ועם 7?",true,false
"2021-03-31T19:52:58Z","1377333114226180098","netanyahu",1879665,32,155,0,,"http://twitter.com/netanyahu/status/1377333114226180098","RT @BoazGolan: תזכורת להתחייבות של נפתלי בנט אצלי בערוץ 20, ערב הבחירות: ״אני לא אאפשר ליאיר לפיד להיות ראש ממשלה, גם לא ברוטציה״. https://…",true,false
"2021-03-31T18:04:58Z","1377305934398119941","netanyahu",1879665,32,87,815,,"http://twitter.com/netanyahu/status/1377305934398119941","שידור חי   https://t.co/H3sJExYEFP",false,false
"2021-03-31T16:28:57Z","1377281772061388800","netanyahu",1879665,32,170,0,,"http://twitter.com/netanyahu/status/1377281772061388800","RT @bezalelsm: כל הפוליטיקאים הצבועים שקפצו ""בשם הממלכתיות"" ""להגן"" על הנשיא מפני ""המתקפות"" עליו, יש לכם הסבר אחר לאמירה של הנשיא על כך שהצי…",true,false
"2021-03-30T17:09:36Z","1376929614719807495","netanyahu",1879665,32,295,2713,,"http://twitter.com/netanyahu/status/1376929614719807495","חג שמח אזרחי ישראל! 🇮🇱  אני שמח לראות אתכם חוגגים ומטיילים ברחבי הארץ היפה שלנו - זה לא מובן מאליו. יש לי עדכון אליכם בנוגע לחיסונים &gt;&gt; https://t.co/7FCvBBsYNU",false,false
"2021-03-30T14:05:41Z","1376883328368934925","netanyahu",1879665,32,277,2594,,"http://twitter.com/netanyahu/status/1376883328368934925","תודה לאלברט בורלה על האמון האישי שנתן בי, שהביא את ישראל להצלחה עולמית ולמדינה הראשונה בעולם שיוצאת בשלום מהקורונה. חג שמח! https://t.co/I2oyV3dGfS",false,false
"2021-03-28T19:28:19Z","1376239746217836547","netanyahu",1879665,32,91,0,,"http://twitter.com/netanyahu/status/1376239746217836547","RT @Likud_Party: בני גנץ פועל בחוסר אחריות שמסכן את שלומם ובריאותם של כל אזרחי ישראל. גנץ לפני הכל.",true,false
"2021-03-28T19:28:14Z","1376239725057601536","netanyahu",1879665,32,202,0,,"http://twitter.com/netanyahu/status/1376239725057601536","RT @Likud_Party: שערורייה שלא תאומן: בשביל מינויים וג׳ובים גנץ מונע את חתימת החוזים למיליוני חיסונים שנדרשים לאזרחי ישראל לקראת החיסון הבא.…",true,false
"2021-03-26T11:37:41Z","1375411630704562181","netanyahu",1879665,32,160,1638,,"http://twitter.com/netanyahu/status/1375411630704562181","❤️🙏🏻 https://t.co/EYcCcvZzlu",false,true
"2021-03-26T11:33:05Z","1375410473638723585","netanyahu",1879665,32,387,5262,,"http://twitter.com/netanyahu/status/1375410473638723585","איזה כיף לחזור לשולחן החג ביחד עם המשפחה והחברים. שבת שלום וחג פסח שמח לכל אזרחי ישראל! ❤️🇮🇱",false,false
"2021-03-25T22:41:13Z","1375216228588003332","netanyahu",1879665,32,299,3333,,"http://twitter.com/netanyahu/status/1375216228588003332","תודה לכם, יותר ממיליון ישראלים וישראליות שהצביעו לליכוד — המפלגה הגדולה בישראל 🇮🇱❤️ https://t.co/4aRLukoLW6",false,false
"2021-03-24T00:42:03Z","1374521859706785795","netanyahu",1879665,32,61,917,"netanyahu","http://twitter.com/netanyahu/status/1374521859706785795","בימים הקרובים לא אחסוך שום מאמץ בדיבור עם כל חברות וחברי הכנסת כדי להביא לישראל ממשלה יציבה. זה מה שאזרחי ישראל מצפים איתנו לעשות. למנוע בחירות חמישיות ולהקים ממשלה טובה ויציבה לישראל.",false,false
"2021-03-24T00:42:03Z","1374521858222026754","netanyahu",1879665,32,60,880,"netanyahu","http://twitter.com/netanyahu/status/1374521858222026754","שוחחתי הערב עם כל חברי הימין ואמרתי להם בואו נעשה את המעשה האחראי ונקים ממשלה יציבה, ממשלה שתדאג לכל אזרחי ישראל",false,false
"2021-03-24T00:42:02Z","1374521856565207044","netanyahu",1879665,32,23,256,"netanyahu","http://twitter.com/netanyahu/status/1374521856565207044","השעה מחייבת זאת והמדינה זקוקה לממשלה יציבה. אסור לנו בשום אופן לגרור את ישראל לבחירות חמישיות - צריך להקים ממשלה יציבה עכשיו. כל אפשרות אחרת תביא אותנו מהר או מהר יותר לבחירות חמישיות ואסור לנו ללכת לשם",false,false
"2021-03-24T00:42:02Z","1374521855042756612","netanyahu",1879665,32,23,255,"netanyahu","http://twitter.com/netanyahu/status/1374521855042756612","אפשר וצריך להקים ממשלה יציבה בישראל. ממשלה שהכלכלה שלנו מחייבת אותנו להקים. אני מושיט יד לכל חברות וחברי הכנסת שמאמינים בעקרונות הללו. אני מצפה מכולם לנהוג בדרך דומה כלפינו",false,false
"2021-03-24T00:42:01Z","1374521853079810052","netanyahu",1879665,32,186,2044,,"http://twitter.com/netanyahu/status/1374521853079810052","הערב הבאנו את הליכוד להיות המפלגה הגדולה בישראל בפער גדול מאוד. אנחנו בקידומת 3 והמפלגה הגדולה מאחורינו בקידומת 1. זהו הפער הגדול ביותר בין שתי מפלגות מובילות בישראל בעשרות השנים האחרונות",false,false
"2021-03-23T21:31:48Z","1374473981391085572","netanyahu",1879665,32,181,2035,"netanyahu","http://twitter.com/netanyahu/status/1374473981391085572","ברור שרוב מובהק מאזרחי ישראל הם ימנים, והם רוצים ממשלת ימין חזקה ויציבה שתשמור על כלכלת ישראל, ביטחון ישראל וארץ ישראל. זה מה שנעשה. אוהב אתכם!",false,false
"2021-03-23T21:31:47Z","1374473979805659137","netanyahu",1879665,32,441,4297,,"http://twitter.com/netanyahu/status/1374473979805659137","אזרחי ישראל - תודה! הענקתם ניצחון ענק לימין ולליכוד בהנהגתי. הליכוד גדול בפער עצום מול המפלגה הבאה בגודלה  - אנחנו בקידומת 3 והבאים בקידומת 1 &gt;&gt;",false,false
"2021-03-23T19:23:49Z","1374441774035312644","netanyahu",1879665,32,201,1922,,"http://twitter.com/netanyahu/status/1374441774035312644","עוד 2 מנדטים מנצחים — צאו להצביע מחל עכשיו! ✌️",false,false
"2021-03-23T19:06:23Z","1374437385803460609","netanyahu",1879665,32,86,665,,"http://twitter.com/netanyahu/status/1374437385803460609","שידור חירום ! https://t.co/WqAAZyBV0j",false,true
"2021-03-23T19:06:07Z","1374437320519077897","netanyahu",1879665,32,152,917,,"http://twitter.com/netanyahu/status/1374437320519077897","https://t.co/YgZNVDhidK",false,false
"2021-03-23T18:48:58Z","1374433003259056129","netanyahu",1879665,32,170,989,,"http://twitter.com/netanyahu/status/1374433003259056129","https://t.co/ESsqiiKyNq",false,false
"2021-03-23T18:16:21Z","1374424797115916288","netanyahu",1879665,32,285,1941,,"http://twitter.com/netanyahu/status/1374424797115916288","שלטון הימין בסכנה בגלל שמצביעי הליכוד נשארים בבית. צאו עכשיו להצביע מחל כדי להציל ממשלת ימין ברגע האחרון! תדאגו להביא עכשיו (!!!) כמה שיותר מצביעי מחל כדי למנוע מלפיד להיות ראש ממשלה ברגע האחרון!",false,false
"2021-03-23T18:16:21Z","1374424794532249600","netanyahu",1879665,32,129,971,,"http://twitter.com/netanyahu/status/1374424794532249600","בטלוויזיה חוגגים כי הם רוצים שמצביעי הליכוד ישארו בבית כדי לקבל את יאיר לפיד ראש ממשלה. צאו להצביע מחל עכשיו — עוד 2 מנדטים לליכוד וננצח! ✌️ https://t.co/RPRKfywr4O",false,false
"2021-03-23T17:39:48Z","1374415598730444801","netanyahu",1879665,32,106,0,,"http://twitter.com/netanyahu/status/1374415598730444801","RT @elirazsade: אכלנו אותה. ליכודניקים לא יוצאים להצביע. נגמר האוויר לנשום.",true,false
"2021-03-23T17:13:38Z","1374409013295607811","netanyahu",1879665,32,299,1802,,"http://twitter.com/netanyahu/status/1374409013295607811","📢דיווח חירום!📢  אחוזי הצבעה נמוכים מאוד לליכוד בערים הבאות: ירושלים, ראשל״צ, פתח-תקווה, נתניה, אשדוד, אשקלון, עכו, קרית גת, קרית אתא, רחובות, לוד, רמלה ונהריה.  צאו להצביע מחל!",false,false
"2021-03-23T16:16:30Z","1374394632973393929","netanyahu",1879665,32,157,1159,,"http://twitter.com/netanyahu/status/1374394632973393929","ירושלמים — צאו להצביע מחל! https://t.co/myTEN0IZtZ",false,false
"2021-03-23T16:09:41Z","1374392919918923784","netanyahu",1879665,32,260,2120,,"http://twitter.com/netanyahu/status/1374392919918923784","ירושלמים — אתם ישנים על האף. צאו להצביע עכשיו מחל. אחוז ההצבעה אצלנו נמוך מדיי. לא תצאו להצביע? תקבלו את לפיד ראש ממשלה בעוד פחות מ-4 שעות. צאו להצביע מחל וננצח! ✌️",false,false
"2021-03-23T16:04:19Z","1374391568510021635","netanyahu",1879665,32,110,0,,"http://twitter.com/netanyahu/status/1374391568510021635","RT @YairNetanyahu: כולנו מצביעים ליכוד- מחל!!! שימו לב לבדוק פעמיים לפני שאתם מכניסים את הפתק למעטפה שלא התבלבלתם בטעות בפתק, ושלא הכנסתם ב…",true,false
"2021-03-23T15:00:25Z","1374375486424412166","netanyahu",1879665,32,183,2126,,"http://twitter.com/netanyahu/status/1374375486424412166","הלכתי להוציא את עדן בן זקן להצביע. רק מחל! 🇮🇱 https://t.co/doBA1uznxg",false,false
"2021-03-23T14:54:13Z","1374373925640040451","netanyahu",1879665,32,185,1564,,"http://twitter.com/netanyahu/status/1374373925640040451","עדן בן זקן יוצאת להצביע, לא תבואו? https://t.co/IMaoqhEXUc",false,false
"2021-03-23T14:28:25Z","1374367435264905223","netanyahu",1879665,32,143,0,,"http://twitter.com/netanyahu/status/1374367435264905223","RT @Likud_Party: ברמת השרון - הצבעה גבוהה. בהרצליה - גבוה. בתל אביב - גבוה. מה קורה במעוזי הליכוד? באשקלון, באר שבע, אשדוד, טבריה, ירושלים,…",true,false
"2021-03-23T14:03:34Z","1374361180261715979","netanyahu",1879665,32,113,721,,"http://twitter.com/netanyahu/status/1374361180261715979","פנייה לתושבי הדרום — https://t.co/UsJwzY6we5",false,false
"2021-03-23T13:59:53Z","1374360255136722944","netanyahu",1879665,32,200,1693,,"http://twitter.com/netanyahu/status/1374360255136722944","רואה אחוזי הצבעה נמוכים בדרום. ליכודניקים חייבים לצאת להצביע עכשיו. קחו את המשפחה והחברים. עוד שני מנדטים ואנחנו מנצחים ומקימים ממשלת ימין חזקה ✌️",false,false
"2021-03-23T13:53:54Z","1374358747347365894","netanyahu",1879665,32,171,1360,,"http://twitter.com/netanyahu/status/1374358747347365894","בקניון בבת ים — ליכודניקים צאו להצביע!!! https://t.co/C17eJZwP8i",false,false
"2021-03-23T13:39:20Z","1374355080074436609","netanyahu",1879665,32,141,1199,,"http://twitter.com/netanyahu/status/1374355080074436609","שיעורי הצבעה נמוכים במעוזי הליכוד. צאו להצביע. אנחנו צריכים עוד 2 מנדטים לניצחון! ✌️ https://t.co/cWCw4MLYor",false,false
"2021-03-23T13:38:36Z","1374354898658193416","netanyahu",1879665,32,116,821,,"http://twitter.com/netanyahu/status/1374354898658193416","שיעורי הצבעה נמוכים במעוזי הליכוד. צאו להצביע. אנחנו צריכים עוד 2 מנדטים לניצחון! ✌️ https://t.co/UCw4b8oGWg",false,false
"2021-03-23T12:29:40Z","1374337551146872835","netanyahu",1879665,32,68,0,,"http://twitter.com/netanyahu/status/1374337551146872835","RT @AaronStarUK: ""כל הכופר בטובתו של אחר סופו שיכפור בטובתו של הקב״ה.״  הכרת הטוב היא לא רק מידה נאה ומתוקנת, אלא אחד מעיקרי האמונה.  כל הע…",true,false
"2021-03-23T11:30:58Z","1374322778963386370","netanyahu",1879665,32,143,920,,"http://twitter.com/netanyahu/status/1374322778963386370","لدي بشرى كبيرة لمواطني إسرائيل المسلمين - طيران مباشر من إسرائيل لمكة، الحلم سيتحقق! اخرجوا للتصويت اليوم 'م ح ل' - واجلبوا ٣ اصدقاء. יש לי בשורה אדירה לאזרחי ישראל המוסלמים - טיסות ישירות מישראל למכה, חלום שיהפוך למציאות! צאו להצביע היום 'מחל' - והביאו 3 חברים https://t.co/bXh4zfn2uJ",false,false
"2021-03-23T10:43:32Z","1374310838639661056","netanyahu",1879665,32,134,965,,"http://twitter.com/netanyahu/status/1374310838639661056","צאו להצביע מחל ✌️ https://t.co/rJLa1rxVct",false,false
"2021-03-23T10:42:09Z","1374310493377204224","netanyahu",1879665,32,66,0,,"http://twitter.com/netanyahu/status/1374310493377204224","RT @RealDuduA: לפתוח את היום ברגל ״ימין״ 💙🇮🇱💙 https://t.co/5xzS8he3kj",true,false
"2021-03-23T10:21:20Z","1374305252921462786","netanyahu",1879665,32,83,0,,"http://twitter.com/netanyahu/status/1374305252921462786","RT @TalOr314: קמפיין הגוועלד של בנט על הראש של סמוטריץ מלמד שבנט עדיין לא וויתר על האופציה להקים ממשלה עם לפיד והשמאל, אחרת היה הולך על הרא…",true,false
"2021-03-23T10:19:51Z","1374304882434396160","netanyahu",1879665,32,281,3154,,"http://twitter.com/netanyahu/status/1374304882434396160","צאו להצביע מחל ✌️",false,false
"2021-03-23T09:15:15Z","1374288621805658114","netanyahu",1879665,32,183,2321,,"http://twitter.com/netanyahu/status/1374288621805658114","הצבענו מחל. עכשיו תורכם. עוד 2 מנדטים לממשלת ימין יציבה - בלי עוד בחירות, בלי רוטציה, בלי לפיד. צאו להצביע ✌️ https://t.co/eZHD7fNmsX",false,false
"2021-03-23T09:13:08Z","1374288092065112065","netanyahu",1879665,32,114,939,,"http://twitter.com/netanyahu/status/1374288092065112065","הצבענו מחל. עכשיו תורכם. עוד 2 מנדטים לממשלת ימין יציבה - בלי עוד בחירות, בלי רוטציה, בלי לפיד. צאו להצביע ✌️ https://t.co/QSdjyZ6bRq",false,false
"2021-03-23T08:17:05Z","1374273984452308994","netanyahu",1879665,32,56,463,,"http://twitter.com/netanyahu/status/1374273984452308994","עולה ללייב עכשיו https://t.co/tT198xi5Qu",false,false
"2021-03-23T07:51:06Z","1374267446098599940","netanyahu",1879665,32,64,0,,"http://twitter.com/netanyahu/status/1374267446098599940","RT @dovik_co: בזכות החיסונים והניצחון על הקורונה, בזכות 4 הסכמי שלום, בזכות שנים של שקט ביטחוני, בזכות העמידה האיתנה מול הסכם הגרעין עם איר…",true,false
"2021-03-23T06:39:33Z","1374249439532089347","netanyahu",1879665,32,138,979,,"http://twitter.com/netanyahu/status/1374249439532089347","✌️ https://t.co/K0UmAiVAjm",false,false
"2021-03-23T06:11:55Z","1374242487301242880","netanyahu",1879665,32,334,2875,,"http://twitter.com/netanyahu/status/1374242487301242880","כל חיי אני עובד למענכם, היום אני מבקש מכם דבר אחד: צאו להצביע מחל.   עוד 2 מנדטים ויש לנו ממשלת ימין חזקה - בלי לפיד, בלי רוטציה ובלי עוד בחירות.   תביאו 3 חברים/משפחה לקלפי שיצביעו מחל, והניצחון בידינו!   סומך עליכם. אוהב אתכם. יחד ננצח! ✌️🇮🇱",false,false
"2021-03-22T22:17:31Z","1374123098413350917","netanyahu",1879665,32,94,805,,"http://twitter.com/netanyahu/status/1374123098413350917","הצבעה לליכוד היא הצבעה גם למען זכויות בעלי החיים. יחד עם טל גלבוע אנחנו נמשיך להביא עוד הישגים חסרי תקדים.   @talgilboa https://t.co/xjGYN0aV5n",false,false
"2021-03-22T21:39:49Z","1374113611346497541","netanyahu",1879665,32,202,1742,,"http://twitter.com/netanyahu/status/1374113611346497541","לא אשכח לעולם! 🇮🇱 https://t.co/L2QrMzaWgw",false,true
"2021-03-22T21:09:08Z","1374105889192488964","netanyahu",1879665,32,116,0,,"http://twitter.com/netanyahu/status/1374105889192488964","RT @realadamgold: ושוב, אפשר ורצוי לבקר את נתניהו כשצריך. אבל בסוף, במרוץ לחיסונים, במגפה עולמית של פעם במאה שנה – עמדו על קו הזינוק 195 מנ…",true,false
"2021-03-22T21:04:52Z","1374104815089942530","netanyahu",1879665,32,78,1342,,"http://twitter.com/netanyahu/status/1374104815089942530","מקובל עליי ✌️ https://t.co/xAoMQmYLNU",false,true
"2021-03-22T21:04:04Z","1374104614648348676","netanyahu",1879665,32,99,0,,"http://twitter.com/netanyahu/status/1374104614648348676","RT @yoavweintraub: למה ליכוד? כי חיסונים. למה ליכוד? כי הסכמי שלום. למה ליכוד? כדי לחזק את הכלכלה. למה ליכוד? כי אלה השנים הכי שקטות מאז שק…",true,false
"2021-03-22T20:49:14Z","1374100882065874946","netanyahu",1879665,32,43,0,,"http://twitter.com/netanyahu/status/1374100882065874946","RT @N12News: נתניהו לבנט: בטל את הסכם העודפים עם סער כדי לא לבזבז קולות לגוש הימין",true,false
"2021-03-22T20:32:03Z","1374096556492787714","netanyahu",1879665,32,274,2717,,"http://twitter.com/netanyahu/status/1374096556492787714","מתפללים בכותל לניצחון עם ישראל 🇮🇱✌️ https://t.co/5uqBcc1wgC",false,false
"2021-03-22T20:23:36Z","1374094432820211714","netanyahu",1879665,32,168,1266,,"http://twitter.com/netanyahu/status/1374094432820211714","בנט - בטל מייד את הסכם העודפים שלך עם גדעון סער שחשף היום שילך לממשלת רוטציה עם לפיד. אל תעביר קולות מימין ללפיד! https://t.co/Awb9ukls8L",false,false
"2021-03-22T20:02:51Z","1374089210865590276","netanyahu",1879665,32,115,2166,,"http://twitter.com/netanyahu/status/1374089210865590276","דודי היקר, שרה ואני שמענו בצער על פטירתו של אחיך האהוב יואל ז״ל. מתפללים שלא תדע עוד צער. חיבוק חם ותנחומים מעומק הלב, מאיתנו ומכל חברות וחברי הליכוד.",false,false
"2021-03-22T19:24:22Z","1374079523248046088","netanyahu",1879665,32,137,820,,"http://twitter.com/netanyahu/status/1374079523248046088","*2285 מספר הכוכבית של הליכוד. אם אתם צריכים להזמין הסעה, אם יש לכם תקלה באפליקציה או כל דבר אחר - אנחנו לשירותכם בכוכבית של הליכוד. https://t.co/f5XeIBcYKk",false,false
"2021-03-22T18:47:38Z","1374070279052333059","netanyahu",1879665,32,87,1360,,"http://twitter.com/netanyahu/status/1374070279052333059","תודה אבנר — אוהב אותך מאוד ❤️  https://t.co/z9O0TjdjF7",false,false
"2021-03-22T18:38:53Z","1374068077340557314","netanyahu",1879665,32,62,839,,"http://twitter.com/netanyahu/status/1374068077340557314","✌️ שני מנדטים ומנצחים! https://t.co/Fyfg3B0jQD",false,true
