id,user,user_url,time,url,text,a_id,a_user,a_user_url,a_time,a_url,a_text,att_type,att_url,media_url,ext_url,ext_text,comment_count,toplevel_comment_count,reaction_count,share_count,reactors,like,love,anger,haha,support,sorry,wow
UzpfSTc5NzI5OTEzMTY6MTAxNTgxNDU0NzkxMTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-06 08:07:30,https://www.facebook.com/borisjohnson/posts/10158145479116317,"To Jacinda Ardern, all our friends in New Zealand and the Kiwis here in the UK, I send my warmest wishes as you mark Waitangi Day.

I am proud of our enduring friendship and our ongoing work to build back better from Covid-19 and make the world a greener, more prosperous place.",-,-,-,,-,-,-,-,-,-,-,2002,804,7029,194,7029,6213,619,38.0,103.0,46.0,4.0,6.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxNDM5NzM4OTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-05 19:39:43,https://www.facebook.com/borisjohnson/posts/10158143973896317,"A quick update from me on where we are. Some encouraging progress this week, but we’re not there yet. This weekend please stay at home to protect the NHS and save lives.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/2871359549744913/,-,-,-,7992,4314,23064,2432,23064,19019,2931,368.0,461.0,241.0,15.0,29.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxNDM1NTM5NzYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-05 16:45:49,https://www.facebook.com/borisjohnson/posts/10158143553976317,"Yesterday over 480,000 people got their first vaccine dose, which now means almost 11 million people across the UK have been vaccinated.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/778649746340660/,-,-,-,2315,1138,11468,896,11468,9516,1650,47.0,67.0,107.0,20.0,61.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxNDEyMzI3NzYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-04 18:44:08,https://www.facebook.com/borisjohnson/posts/10158141232776317,"One in five adults in the UK has now received a first dose of the vaccine. 

Every jab gets us closer to defeating the virus, so please come forward when you are called for the vaccine by the NHS.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158141230496317/,-,-,5440,1980,23280,1316,23280,19917,2811,89.0,200.0,133.0,25.0,105.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzg3OTgxMjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-03 18:51:35,https://www.facebook.com/borisjohnson/posts/10158138798126317,Tonight we honoured Captain Sir Tom Moore and all the health workers he recognised with his fundraising.,-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/234783741614967/,-,-,-,2866,1552,32585,1464,32585,24159,7502,52.0,74.0,751.0,36.0,11.0
UzpfSTc5NzI5OTEzMTY6MzcyNzI2MjQzNzM1ODUxMQ==,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-03 16:56:24,https://www.facebook.com/borisjohnson/videos/3727262437358511/,WATCH LIVE: An update on coronavirus (3 February 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/3727262437358511/,-,-,-,5823,3864,5565,499,5565,3432,1455,316.0,181.0,92.0,58.0,31.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzgwNjg3ODYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-03 14:59:52,https://www.facebook.com/borisjohnson/posts/10158138068786317,"It’s fantastic that 10 million people in the UK have got their first dose of the vaccine.

Thank you to everyone who has helped make this possible.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158138053521317/,-,-,5894,2332,33092,2298,33092,28061,4239,105.0,151.0,335.0,41.0,160.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzc4NTUxNDEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-03 12:55:22,https://www.facebook.com/borisjohnson/posts/10158137855141317,"Tonight at 6pm we’ll put our hands together to show our appreciation for Captain Sir Tom Moore, all that he stood for and all those health workers who he recognised with his fundraising.",UzpfSTczMDMzNDM0NTI6MTAxNTkzMjI0MjYxMzg0NTM=,UK Prime Minister,https://www.facebook.com/10downingstreet/,2021-02-03 12:19:40,https://www.facebook.com/10downingstreet/posts/10159322426138453,Tonight at 6pm we will clap to honour the life of Sir Captain Tom Moore and all those health workers who he recognised with his fundraising.,-,-,-,-,-,3440,1315,24315,8273,24315,17823,5632,15.0,29.0,714.0,96.0,6.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzczNTA2MjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-03 08:40:13,https://www.facebook.com/borisjohnson/posts/10158137350621317,"I’m delighted to announce that we have appointed Dr Alex George to be our Youth Mental Health Ambassador. 

Young people have sacrificed so much during this pandemic and we are going to do everything we can to support them.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/134702581832570/,-,-,-,2167,1475,28353,5117,28353,19997,7952,22.0,61.0,295.0,8.0,18.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzUyMTQ4NjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-02 17:23:55,https://www.facebook.com/borisjohnson/posts/10158135214866317,Captain Sir Tom Moore was a hero in the truest sense of the word. His legacy will long live after him.,-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/121618599774347/,-,-,-,4347,2655,51405,5532,51405,27871,5243,54.0,40.0,8840.0,9338.0,19.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzMyMjAyNTEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-01 21:34:33,https://www.facebook.com/borisjohnson/posts/10158133220251317,"Great to see the brilliant work of community leaders today in Batley - everyone coming together to get jabs into people’s arms and protect their community.

If you are called to get your vaccination, don’t hesitate - get your jab.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/1133382210429594/,-,-,-,1578,705,4765,307,4765,4119,467,47.0,86.0,39.0,4.0,3.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzI4OTE4MDYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-01 19:26:35,https://www.facebook.com/borisjohnson/posts/10158132891806317,"Fantastic that Jeanette has got her jab!

The COVID-19 vaccine has now been offered to residents at every eligible care home with older residents across England.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/879293166180920/,-,-,-,2161,873,8910,565,8910,7227,1321,71.0,94.0,165.0,17.0,15.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzE4NTQ3ODYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-02-01 09:08:50,https://www.facebook.com/borisjohnson/posts/10158131854786317,"Dr Nikita Kanani joined me to answer your vaccine questions in a People’s PMQ’s: Vaccine Edition.

Ask your questions at www.gov.uk/ask",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/433949114588586/,-,-,-,2640,1306,5935,532,5935,5113,517,66.0,171.0,56.0,4.0,8.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMzAxMzQ0MTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-31 18:04:54,https://www.facebook.com/borisjohnson/posts/10158130134416317,-,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158130121871317/,-,-,7640,6182,65680,5550,65680,31316,11291,19.0,29.0,20868.0,2108.0,49.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjc4NDQ1NTEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-30 20:39:17,https://www.facebook.com/borisjohnson/posts/10158127844551317,"More than 8 million people across the United Kingdom have now received their first vaccine dose.

Thank you to everyone who has come forward to get their jab.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158127840646317/,-,-,6204,2731,28332,1950,28332,24348,3315,88.0,152.0,269.0,43.0,117.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjY0NTI2NTEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-30 08:27:28,https://www.facebook.com/borisjohnson/posts/10158126452651317,"I want to say a huge thank you to the parents, carers and guardians of children. 

Millions of you have coped with the pressures of home schooling and childcare while also doing your day jobs. And by staying at home you are, quite literally, saving lives.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158126450256317/,-,-,6623,2736,31563,7626,31563,24639,6136,149.0,193.0,418.0,8.0,20.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjQ5NDUzMTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-29 18:25:17,https://www.facebook.com/borisjohnson/posts/10158124945316317,"It was the highlight of my day to virtually drop in on the Year 6 class of St Joseph’s Catholic Primary School, Upminster.

I’m in awe of the way teachers, parents, guardians and carers have risen to the unique challenges of the pandemic. I quite simply cannot thank you enough.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/404947023901309/,-,-,-,2018,900,9383,1058,9383,7686,1401,55.0,119.0,98.0,7.0,17.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjM2MTA4MjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-29 10:04:51,https://www.facebook.com/borisjohnson/posts/10158123610826317,"Yesterday I visited Scotland to see how the UK Government is supporting our Scottish Government colleagues to beat this pandemic.

I’m immensely grateful to all those working to deliver tests and vaccines. Together, we can stop the spread of coronavirus.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/430722188149296/,-,-,-,3618,1679,11801,828,11801,10140,1266,159.0,102.0,118.0,4.0,12.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjIyOTMxMDEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-28 22:27:22,https://www.facebook.com/borisjohnson/posts/10158122293101317,"In Scotland I met the brilliant healthcare workers, scientists and military personnel co-ordinating the pandemic response. 

The UK Government is working hard to support all parts of the UK in delivering vaccines and tests at an unprecedented rate.",-,-,-,,-,-,Album,-,-,-,-,5928,2333,25767,1034,25767,22786,2420,144.0,246.0,139.0,11.0,21.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjIwODkxNjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-28 21:17:13,https://www.facebook.com/borisjohnson/posts/10158122089161317,"Good news that the Novavax vaccine has proved effective in UK trials. Thank you to all the volunteers who made these results possible.

Our medicines regulator will now assess the vaccine, which will be made in Teesside. If approved, we have 60m doses on order.",-,-,-,,-,-,-,-,-,-,-,6270,3010,38819,2637,38819,33946,4262,78.0,231.0,200.0,15.0,87.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjAzMDI4NjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-28 10:35:43,https://www.facebook.com/borisjohnson/posts/10158120302866317,"🚨 UPDATE: We’ve now recruited over 6,000 new police officers, well ahead of our March 2021 target. 

We’re committed to getting 20,000 more officers on our streets by the end of this parliament. 

➡️ https://www.joiningthepolice.co.uk/",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/218807589900796/,-,-,-,3245,1677,10001,651,10001,8851,838,58.0,181.0,48.0,5.0,20.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMjAwNzAwMzEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-28 09:05:56,https://www.facebook.com/borisjohnson/posts/10158120070031317,"It’s brilliant that Valneva is starting the large-scale manufacture of its potential vaccine, creating 100 high-skilled jobs at their Livingston facility in Scotland.

We’ve secured 60m doses due to be delivered by the end of the year if it proves safe, effective, suitable and is approved for use.

https://www.gov.uk/government/news/large-scale-coronavirus-vaccine-manufacturing-begins-in-scotland",-,-,-,,-,-,-,-,-,-,-,4332,1433,14634,665,14634,13203,1119,66.0,142.0,65.0,13.0,26.0
UzpfSTc5NzI5OTEzMTY6ODExODkyOTk5NzI0ODA4,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-27 16:56:32,https://www.facebook.com/borisjohnson/videos/811892999724808/,WATCH LIVE: An update on coronavirus (27 January 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/811892999724808/,-,-,-,6916,4380,4530,547,4530,2612,1074,498.0,147.0,80.0,65.0,54.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMTM4NDQ0ODYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-27 10:03:54,https://www.facebook.com/borisjohnson/posts/10158113844486317,"Nothing will stop us remembering the unique horror of the Holocaust and recommitting to root out antisemitism.
 
I was honoured to hear from Renee Salt who survived Auschwitz and Belsen, and veteran Ian Forsyth who liberated the latter camp in April 1945. #HolocaustMemorialDay",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/258291495787064/,-,-,-,1820,925,11614,1999,11614,7295,1208,25.0,27.0,2232.0,817.0,10.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMTEyMDU3NzEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-26 19:27:14,https://www.facebook.com/borisjohnson/posts/10158111205771317,-,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158111189251317/,-,-,14456,6185,36254,2549,36254,16040,3403,549.0,170.0,2238.0,13761.0,93.0
UzpfSTc5NzI5OTEzMTY6NDU2MzM3Mzc4Njk3MDAz,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-26 17:00:23,https://www.facebook.com/borisjohnson/videos/456337378697003/,WATCH LIVE: An update on coronavirus (26 January 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/456337378697003/,-,-,-,9601,6368,6602,761,6602,3668,1457,809.0,185.0,148.0,271.0,64.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMDc4NTAyMzYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-25 18:46:24,https://www.facebook.com/borisjohnson/posts/10158107850236317,"Our vaccination effort continues with over 6.5 million people now having received their first dose.

Thank you to everyone who has contributed to this remarkable achievement. Together we will defeat the virus.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/730793330905241/,-,-,-,2205,790,4424,363,4424,3780,481,36.0,76.0,29.0,3.0,19.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMDc0MDgyNDYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-25 15:54:12,https://www.facebook.com/borisjohnson/posts/10158107408246317,"The delivery of a safe, effective vaccine is the best way to protect the vulnerable and save thousands of lives.

If you’re called for the vaccine, it's vital you take it up.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/1451937115012766/,-,-,-,3825,1516,8336,685,8336,6955,680,135.0,484.0,64.0,7.0,11.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMDcxNDAyMDEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-25 14:33:19,https://www.facebook.com/borisjohnson/posts/10158107140201317,"Burns Suppers are one of the highlights of the year and I’m sad that millions of Scots in the UK and across the world won’t be able to come together to toast one of our finest poets and celebrate in the usual way.
 
We will do so again, but this Burns Night please stay at home.",-,-,-,,-,-,-,-,-,-,-,3181,1104,8122,313,8122,7459,272,91.0,190.0,58.0,43.0,9.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMDYzMTQ1MzEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-25 08:40:49,https://www.facebook.com/borisjohnson/posts/10158106314531317,"The opening of 32 new large-scale Vaccination Centres this week is another step in our fight against COVID.

When you are invited to get vaccinated, please do so. You’ll be protecting yourself and helping us defeat the virus.",-,-,-,,-,-,-,-,-,-,-,7231,2287,18051,634,18051,16714,641,175.0,402.0,83.0,17.0,19.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMDM5MTMzNjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-24 17:57:09,https://www.facebook.com/borisjohnson/posts/10158103913361317,Since Monday 2.3 million of you have come forward to be vaccinated when asked to by the NHS. This puts the running total at a fantastic 6.3 million doses given right across the United Kingdom.,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158103895971317/,-,-,6702,2818,24803,1100,24803,21320,2710,133.0,260.0,160.0,61.0,159.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgxMDAxOTU4NDYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-23 20:46:21,https://www.facebook.com/borisjohnson/posts/10158100195846317,Great to speak to President Joe Biden this evening. I look forward to deepening the longstanding alliance between our two countries as we drive a green and sustainable recovery from COVID-19.,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158100193216317/,-,-,11052,6500,47054,1803,47054,37521,2111,2968.0,3991.0,190.0,148.0,125.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwOTk1ODI3NjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-23 17:10:58,https://www.facebook.com/borisjohnson/posts/10158099582761317,"We have vaccinated over 5.8 million people in the UK, with a record 478,000 first doses given in a single day yesterday.

Every jab brings us closer to defeating the virus. If you’re called for the vaccine, please do come forward.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158099525376317/,-,-,6819,2892,26524,2303,26524,22940,2770,153.0,325.0,172.0,51.0,113.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwOTc0NTgzMDEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-22 19:58:21,https://www.facebook.com/borisjohnson/posts/10158097458301317,"We have now learned that, in addition to spreading more quickly, the new variant of the virus may also be associated with a higher degree of mortality.
 
It is therefore more important than ever that we all remain vigilant in following the rules and that we stay at home, protect the NHS and thereby save lives.",-,-,-,,-,-,-,-,-,-,-,12436,5579,18360,2236,18360,13367,283,364.0,1808.0,295.0,2050.0,193.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwOTczMjI3NjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-22 18:47:13,https://www.facebook.com/borisjohnson/posts/10158097322766317,"5.4 million people across the UK have received their first COVID vaccine dose.

Yesterday alone we gave 400,000 vaccinations - an amazing achievement, and I want to thank everyone involved.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/214832950370040/,-,-,-,1959,876,6226,410,6226,5312,708,42.0,77.0,49.0,5.0,33.0
UzpfSTc5NzI5OTEzMTY6NDA2NTI3MDUzNzUyMzg3,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-22 16:57:13,https://www.facebook.com/borisjohnson/videos/406527053752387/,WATCH LIVE: An update on coronavirus (22 January 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/406527053752387/,-,-,-,9039,6216,6549,799,6549,3755,1474,742.0,220.0,130.0,156.0,72.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwOTUzMTYyNjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-21 20:46:56,https://www.facebook.com/borisjohnson/posts/10158095316266317,"In Didsbury today I saw the brilliant work the Environment Agency and emergency services are doing to defend the area from flooding.

If you think your home may be at risk of flooding, please follow the advice and be prepared: https://www.gov.uk/sign-up-for-flood-warnings",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/771936537063779/,-,-,-,1887,938,6142,476,6142,5417,492,37.0,52.0,110.0,20.0,14.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwOTQ1OTgwMzEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-21 14:14:34,https://www.facebook.com/borisjohnson/posts/10158094598031317,"We've now given over 5 million coronavirus vaccines across the UK.

Thank you to everyone contributing to this tremendous national effort.

Jab by jab we are protecting the vulnerable and getting closer to defeating the virus.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/2500690306900151/,-,-,-,3815,1694,14051,1024,14051,12136,1502,84.0,142.0,101.0,20.0,66.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwOTI2MTc1NjYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-20 16:54:53,https://www.facebook.com/borisjohnson/posts/10158092617566317,"Congratulations to Joe Biden on being sworn in as President of the United States and to Kamala Harris on her historic inauguration. America’s leadership is vital on the issues that matter to us all, from climate change to COVID, and I look forward to working with President Biden.",-,-,-,,-,-,-,-,-,-,-,11834,6591,51607,1217,51607,40813,3790,1532.0,4898.0,213.0,260.0,101.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwOTE5ODQ5NTEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-20 10:57:32,https://www.facebook.com/borisjohnson/posts/10158091984951317,-,UzpfSTczMDMzNDM0NTI6MTAxNTkyNzAxNzk2ODM0NTM=,UK Prime Minister,https://www.facebook.com/10downingstreet/,2021-01-20 10:56:22,https://www.facebook.com/10downingstreet/posts/10159270179683453,"We have now begun vaccinating over 70s and the clinically extremely vulnerable.  

Vaccines are given to those most vulnerable to COVID-19 first.",-,-,-,-,-,1620,624,2644,134,2644,2349,187,28.0,57.0,19.0,0.0,4.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODg3NjU5MjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-18 21:10:54,https://www.facebook.com/borisjohnson/posts/10158088765921317,"It was incredible to see the Oxford / AstraZeneca vaccine being manufactured.
 
This low-cost, fridge-safe vaccine is a huge part of our vaccination programme to protect the vulnerable and fight back against the virus.",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/2786842028200321/,-,-,-,2589,1214,10333,831,10333,9091,936,76.0,141.0,73.0,4.0,12.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODg0OTc1OTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-18 18:29:36,https://www.facebook.com/borisjohnson/posts/10158088497596317,"We're making good progress with our vaccination plan, with over 4 million people now having received their first dose. 

Thank you to everyone involved in this great national effort to protect the most vulnerable from the virus. We will beat this together 🇬🇧",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158088490411317/,-,-,3760,1683,19139,1436,19139,16604,1995,99.0,226.0,131.0,33.0,51.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODc4NDM5OTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-18 12:05:14,https://www.facebook.com/borisjohnson/posts/10158087843996317,"Today marks a significant milestone as we offer vaccinations to millions more people who are most at risk from COVID-19.

We have a long way to go and there will be challenges ahead - but together we are making huge progress in our fight against this virus.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158087839691317/,-,-,5540,2579,18826,1855,18826,16402,1976,101.0,165.0,137.0,20.0,25.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODYzNzgyOTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-17 17:54:46,https://www.facebook.com/borisjohnson/posts/10158086378296317,"I’m hugely grateful to everyone who has helped us to administer over 3.8 million jabs across the UK.

This is a massive national effort and we must continue to work together to protect the vulnerable.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158086378191317/,-,-,4241,1467,17800,919,17800,15535,1860,88.0,144.0,106.0,21.0,46.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODU4OTY2MTEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-17 13:23:36,https://www.facebook.com/borisjohnson/posts/10158085896611317,It’s incredible that we’re now delivering the vaccine at a rate of 140 jabs a minute. Thank you again to everyone who is helping in this national effort. Let’s continue to protect our NHS by staying home to save lives.,-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158085893181317/,-,-,6294,2404,28984,1915,28984,24890,3280,114.0,258.0,190.0,43.0,209.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODU2ODU0NTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-17 10:20:05,https://www.facebook.com/borisjohnson/posts/10158085685456317,"I am delighted to announce that I have chosen Cornwall as the location for this year’s G7 Summit.

Two hundred years ago Cornwall’s tin and copper mines were at the heart of the UK’s industrial revolution. This summer Cornwall will again be the nucleus of great global change and advancement.

As we revive the global economy after coronavirus, we want to help the world to build back better and greener.

Both of these ambitions are summed up in Cornwall, where the UK’s renewable energy industry points the way to a green industrial future, and where Newquay spaceport and Goonhilly Earth Station showcase the best of British technology.

I’m very much looking forward to welcoming world leaders to this great region and country.

#G7 #G7UK #BuildBackBetter #Cornwal",-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/207552291067642/,-,-,-,3656,1942,15666,1270,15666,13522,1845,50.0,117.0,59.0,9.0,64.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODQ1MTMzNTYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-16 19:49:46,https://www.facebook.com/borisjohnson/posts/10158084513356317,"We’ve given over 3.5 million vaccine doses against COVID-19, with over 324,000 doses yesterday alone.

Thank you to everyone who is helping in this fantastic national effort. Help our NHS by staying at home to save lives.",-,-,-,,-,-,Photo,-,https://www.facebook.com/borisjohnson/photos/a.238842266316/10158084492486317/,-,-,5220,2032,20460,1268,20460,17668,2254,95.0,194.0,121.0,32.0,96.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODM1MjE4MjEzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-16 09:33:33,https://www.facebook.com/borisjohnson/posts/10158083521821317,"Ensuring girls worldwide get 12 years quality education is the simplest thing we can do to transform the fortunes of not just individual women and girls, but communities and nations.

I’m delighted to appoint Helen Grant MP as Special Envoy on Girls’ Education to drive this vital work.",-,-,-,,-,-,-,-,-,-,-,3676,1767,10382,408,10382,9238,824,73.0,159.0,62.0,5.0,21.0
UzpfSTc5NzI5OTEzMTY6MTAxNTgwODI1NDkwMzYzMTc=,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-15 20:23:36,https://www.facebook.com/borisjohnson/posts/10158082549036317,"We have now vaccinated over 3.2 million people across the UK, doubling the numbers of last week.
 
That’s 2.8 million in England, 225,000 in Scotland, 126,000 in Wales and 115,000 in Northern Ireland.
 
But it would be fatal if this sense of progress were now to breed any kind of complacency because the pressures on our NHS are extraordinary.
 
On Tuesday we saw 4,134 new admissions to hospital on a single day, the highest at any point in this pandemic.
 
There are now more than 37,000 COVID patients in hospital across the UK and, in spite of all the efforts of our doctors and nurses and our medical staff, we are now seeing cancer treatments sadly postponed, ambulances queuing, and intensive care units spilling over into adjacent wards.
 
And with 55,761 positive cases since yesterday and, very sadly, 1,280 deaths, this is not the time for the slightest relaxation of our national resolve and our individual efforts.
 
So please stay at home, please protect the NHS and save lives.",-,-,-,,-,-,-,-,-,-,-,6078,2526,20393,1221,20393,17537,1984,172.0,192.0,352.0,120.0,36.0
UzpfSTc5NzI5OTEzMTY6NzcyMDQxMzEzMzg3MzM4,Boris Johnson,https://www.facebook.com/borisjohnson/,2021-01-15 16:59:53,https://www.facebook.com/borisjohnson/videos/772041313387338/,WATCH LIVE: An update on coronavirus (15 January 2021),-,-,-,,-,-,Video,https://www.facebook.com/borisjohnson/videos/772041313387338/,-,-,-,8025,5478,5881,766,5881,3458,1387,605.0,174.0,111.0,97.0,49.0
